Word,Subt_freq,Film_freq,All_PoS,PoS_freqs,Verb_freq,Web_freq
lose,8382,4251,verb,8383,8383,24136984.0
miss,23850,5432,noun.verb.name,15492.8330.13,8330,39897915.0
shoot,8412,3264,verb.noun.name,8119.277.1,8119,12695618.0
trust,9087,4242,verb.noun.name,8032.1043.2,8032,55157142.0
died,8018,3730,verb.noun,8019.1,8019,35803272.0
save,8278,4028,verb.preposition.conjunction.noun,7946.199.79.39,7946,186091095.0
sleep,11625,4661,verb.noun.name,7527.4072.3,7527,29491537.0
break,11275,5023,verb.noun,7500.3763,7500,51242970.0
hurry,8856,3638,verb.noun,7491.1353,7491,3536968.0
bet,8763,3981,verb.noun,7465.1290,7465,15943118.0
needs,8198,4390,verb.noun,7440.759,7440,123595776.0
hang,7535,3879,verb.noun,7358.166,7358,11077672.0
playing,7515,3707,verb.adjective.noun,7340.101.67,7340,51019438.0
pull,7469,3679,verb.noun,7257.200,7257,19061871.0
seem,7131,4104,verb.noun,7121.1,7121,36852843.0
leaving,7211,3962,verb.noun,7058.149,7058,23848479.0
sent,7038,3760,verb.noun,7029.2,7029,68854520.0
taken,7071,4027,verb.adjective.noun,7016.44.1,7016,87019836.0
sounds,7970,4362,verb.noun,6987.970,6987,30987278.0
happens,6996,4060,verb.noun,6987.2,6987,20031363.0
running,8054,4268,verb.noun.adjective,6632.878.537,6632,72879426.0
win,6867,2788,verb.noun,6560.292,6560,65264239.0
write,6467,2942,verb,6467,6467,126645151.0
promise,7809,3874,verb.noun.name,6445.1353.2,6445,16019259.0
suppose,6416,2854,verb,6395,6395,11981451.0
asking,6546,3849,verb.noun,6349.195,6349,19887691.0
follow,6283,3431,verb.noun,6274.10,6274,68982994.0
throw,6570,3674,verb.noun,6267.301,6267,15751985.0
drive,7810,3714,verb.noun.name,6180.1618.6,6180,107799371.0
fight,10255,3703,verb.noun,6172.4086,6172,30784313.0
catch,6911,3765,verb.noun,6170.730,6170,20400979.0
looked,6166,3650,verb.noun,6160.1,6160,31988351.0
kidding,6822,3698,verb.noun,6157.661,6157,2613375.0
drink,12617,4353,noun.verb,6454.6147,6147,29254937.0
im,263,135,verb.name.noun,6105.697.577,6105,37166923.0
felt,6111,3349,verb.noun,6084.23,6084,33321821.0
learn,6047,3414,verb,6033,6033,179428286.0
calling,6311,3660,verb.noun.adjective.name,6003.209.96.1,6003,29923380.0
takes,5986,3622,verb.noun,5941.42,5941,57784233.0
become,5894,3286,verb,5889,5889,120495036.0
known,6300,3732,verb.adjective.noun,5886.405.9,5886,86395556.0
worked,5877,3544,verb.noun.adjective,5869.4.4,5869,38128226.0
welcome,9140,4499,verb.adjective.noun.name,5808.2741.578.2,5808,114025350.0
moving,6104,3320,verb.adjective.noun,5805.239.57,5805,51765877.0
beat,6716,3192,verb.noun.name.adjective,5747.949.14.1,5747,27616668.0
explain,5670,3386,verb,5663,5663,24983915.0
giving,5613,3561,verb.noun,5584.26,5584,43506778.0
married,12163,3952,adjective.verb,6583.5562,5562,30202662.0
drop,6661,3548,verb.noun,5546.1093,5546,37433033.0
figure,6598,3693,verb.noun,5442.1149,5442,83949754.0
loved,5627,2957,verb.adjective.noun,5389.232.2,5389,19719299.0
wear,5576,3127,verb.noun.name,5386.150.36,5386,29846762.0
turned,5388,3459,verb.adjective,5375.13,5375,34215128.0
shot,11599,4236,noun.verb.name,6236.5360.1,5360,41614412.0
meant,5316,3348,verb.noun,5316.2,5316,17832930.0
marry,5322,2046,verb.interjection,5303.12,5303,4388137.0
expect,5299,3306,verb,5292,5292,34675677.0
thinks,5235,3274,verb.noun,5231.1,5231,10035159.0
talked,5226,3187,verb.noun,5219.2,5219,9582713.0
touch,7534,4000,verb.noun.preposition,5157.1778.658,5157,36831035.0
wake,5366,2929,verb.noun.name,5126.227.3,5126,14120141.0
watching,5081,3138,verb.adjective.noun,5052.15.12,5052,21543474.0
changed,5148,3188,verb.adjective.noun,5047.88.1,5047,45453557.0
forgot,5045,3217,verb,5043,5043,31626338.0
sing,4977,1746,verb,4969,4969,11114001.0
feeling,8577,4344,verb.noun.name.adjective,4938.3633.2.1,4938,26546473.0
handle,5529,3272,verb.noun,4935.585,4935,32318665.0
ought,4118,2110,verb,4927,4927,7523238.0
relax,4936,2807,verb,4924,4924,8856944.0
answer,8986,4344,verb.noun.preposition,4857.4094.26,4857,64649558.0
needed,4818,3101,verb.adjective.noun,4814.2.1,4814,76528079.0
damn,14460,4711,adjective.verb.interjection.adverb.noun.name,5055.4774.3700.849.41.1,4774,11016467.0
caught,4791,3063,verb.adjective.noun,4732.57.3,4732,17749748.0
spend,4757,3031,verb.noun,4694.58,4694,26713310.0
sell,4705,2441,verb.noun,4663.36,4663,137696613.0
broke,5355,3149,verb.adjective,4646.706,4646,10460811.0
sitting,4814,3005,verb.noun,4619.187,4619,18524885.0
given,4851,3071,verb.adjective.conjunction.noun,4603.173.72.2,4603,125542966.0
seeing,5591,3430,verb.conjunction.noun,4583.959.46,4583,26322092.0
fall,6044,3322,verb.noun.name,4579.1454.3,4579,65501110.0
close,11191,5181,adjective.verb.adverb.noun.name,4634.4572.1887.72.8,4572,107853068.0
quit,4595,2408,verb.adjective,4571.16,4571,10324803.0
works,5357,3406,verb.noun,4546.809,4546,98581698.0
kept,4559,3028,verb.adjective,4546.14,4546,27838368.0
lie,6133,3353,verb.noun,4534.1589,4534,13533542.0
missed,4568,2924,verb.adjective.noun,4516.50.1,4516,18451052.0
decided,4521,2942,verb.adjective,4511.7,4511,33030803.0
swear,4496,2581,verb.noun,4480.11,4480,3082372.0
wonder,5966,3567,verb.noun.adjective.name,4439.1485.26.1,4439,22806353.0
finish,5045,3124,verb.noun,4403.633,4403,29769825.0
appreciate,4373,2885,verb,4374,4374,13938792.0
wearing,4410,2790,verb.noun,4366.40,4366,12401524.0
bought,4362,2687,verb,4357,4357,31501377.0
end,13559,5673,noun.verb.name,9153.4327.33,4327,220812328.0
ran,4296,2870,verb,4280,4280,16291429.0
matter,18900,6242,noun.verb.determiner.adjective.adverb.pronoun,10513.4277.1521.1380.1103.89,4277,66632805.0
paid,4369,2639,verb.adjective.noun,4261.96.1,4261,60294928.0
join,4255,2707,verb.noun,4248.5,4248,174297802.0
dance,7550,2465,verb.noun.name,4229.3312.3,4229,51147967.0
enjoy,4222,2769,verb.noun,4222.1,4222,50141455.0
lying,4472,2733,verb.noun,4212.259,4212,8260845.0
finished,4269,2777,verb.adjective,4191.72,4191,25994841.0
won,38729,7543,verb.noun,4155.2,4155,29998103.0
blow,4976,2826,verb.noun.name,4137.846.2,4137,31344495.0
pass,5514,3148,verb.noun,4130.1395,4130,55189682.0
living,7983,4108,verb.noun.adjective.name,4129.2663.1175.1,4129,107215961.0
imagine,4133,2727,verb,4123,4123,17364670.0
happening,4618,2792,verb.noun.adjective,4113.502.2,4113,11920756.0
born,4268,2565,verb.adjective,4079.182,4079,52452012.0
fix,4426,2576,verb.noun.name,4049.368.5,4049,32334055.0
realize,4032,2604,verb,4030,4030,14098493.0
liked,4017,2522,verb.adjective,4014.1,4014,11282738.0
forgive,3917,2209,verb,3903,3903,3379266.0
kiss,6179,2739,verb.noun.name,3900.2256.3,3900,14790481.0
figured,3893,2533,verb,3892,3892,5390310.0
stopped,3844,2687,verb.adjective,3806.31,3806,14956865.0
owe,3782,2353,verb.noun,3775.1,3775,3201488.0
step,6052,3343,verb.noun.name,3758.2282.2,3758,86147277.0
stick,4953,2995,verb.noun.name,3731.1197.4,3731,22399126.0
teach,3715,2150,verb,3707,3707,19079783.0
deal,13330,5231,noun.verb.adverb,9068.3702.546,3702,63828244.0
likes,3889,2561,verb.noun,3645.241,3645,9727733.0
wrote,3629,2021,verb.noun,3623.1,3623,56421594.0
prove,3590,2261,verb.noun,3586.1,3586,16046788.0
protect,3583,2161,verb,3584,3584,37455957.0
loves,3695,2298,verb.noun,3563.136,3563,12566621.0
fell,3723,2423,verb.name.noun.adjective,3559.94.50.18,3559,15084108.0
feels,3569,2468,verb.noun,3555.9,3555,12212683.0
spent,3574,2529,verb.adjective.noun,3553.12.3,3553,29719451.0
standing,3994,2702,verb.noun.adjective,3546.437.6,3546,27936222.0
moved,3536,2394,verb.adjective,3534.7,3534,35713495.0
saved,3558,2339,verb.adjective,3530.25,3530,19635976.0
sign,6797,3519,verb.noun,3521.3270,3521,242290578.0
using,3520,2513,verb.noun,3518.2,3518,269448880.0
fly,4335,2117,verb.noun.adjective.name,3518.795.15.2,3518,28279478.0
picked,3534,2431,verb.adjective,3518.18,3518,12114899.0
named,3564,2359,verb.adjective,3509.55,3509,34099544.0
sound,7313,4069,verb.noun.adverb.adjective.name,3480.3386.300.140.1,3480,100010833.0
grab,3614,2392,verb.noun,3466.143,3466,7610506.0
putting,3467,2537,verb.noun,3457.7,3457,18519708.0
return,4676,2611,verb.noun.preposition.adjective,3398.1168.84.22,3398,205629763.0
hide,3554,2348,verb.noun.name,3367.178.1,3367,27157035.0
lived,3368,2229,verb.noun,3366.1,3366,18050710.0
carry,3361,2181,verb.noun,3360.1,3360,33056477.0
holding,3530,2442,verb.adjective.noun.name,3329.113.60.27,3329,24523968.0
push,3598,2103,verb.noun.name,3313.272.9,3313,20775147.0
bother,3436,2383,verb.noun,3307.126,3307,5111764.0
agree,3298,2264,verb,3299,3299,47500911.0
gives,3290,2368,verb.noun,3294.1,3294,45649146.0
calm,4541,2466,verb.noun.adjective.name,3271.659.603.2,3271,7867353.0
starting,3558,2500,verb.noun,3267.291,3267,68080206.0
wondering,3231,2318,verb.noun.adjective,3216.13.2,3216,9214753.0
missing,4484,2626,verb.adjective,3174.1306,3174,35813046.0
kick,3744,2163,verb.noun,3088.657,3088,12941649.0
driving,3780,2264,verb.adjective.noun,3084.626.64,3084,40033859.0
fired,3159,1626,verb.adjective,3084.71,3084,8031937.0
promised,3169,2160,verb.adjective,3084.85,3084,7162874.0
cover,4808,2782,verb.noun.name,3040.1765.2,3040,94501729.0
smell,4240,2396,verb.noun,3035.1204,3035,6642666.0
grow,3034,2064,verb.noun,3033.1,3033,26701492.0
rid,3052,2034,verb,3031,3031,7877480.0
walking,3826,2470,verb.noun.adjective.name,3029.772.17.1,3029,24986228.0
killing,3965,2381,verb.noun,3029.938,3029,12106805.0
admit,3019,2125,verb,3015,3015,8780656.0
count,4588,2655,verb.noun.name,3011.1563.10,3011,40345803.0
ride,6904,3116,noun.verb,3910.2988,2988,26153004.0
stuck,3399,2312,verb.adjective,2978.420,2978,9120620.0
knock,3299,2088,verb.noun.name,2972.275.42,2972,5196013.0
staying,3040,2085,verb.noun.adjective,2968.56.13,2968,8900981.0
jump,3561,1973,verb.noun.name,2935.609.6,2935,44137441.0
begin,2906,2013,verb.noun,2899.1,2899,45434902.0
youre,90,22,verb.noun.name,2892.653.17,2892,1360397.0
learned,2964,2061,verb.adjective,2891.69,2891,23121323.0
listening,3205,2252,verb.noun.adjective,2888.218.94,2888,19511935.0
lay,2970,1951,verb.adjective,2862.104,2862,16122690.0
mention,3033,2211,verb.noun,2857.170,2857,18291476.0
played,2870,1799,verb.adjective,2843.26,2843,34970056.0
face,14747,5610,noun.verb.preposition,11894.2839.2,2839,82807978.0
act,5565,3086,verb.noun.name,2823.2739.3,2823,141076205.0
dare,2826,1687,verb.noun,2798.39,2798,6533855.0
fire,10990,3948,noun.verb.name,8175.2785.5,2785,83845349.0
seemed,2767,1924,verb,2766,2766,20472519.0
gotten,2768,2134,verb,2763,2763,7480306.0
cause,15812,4946,noun.verb,13050.2732,2732,65904680.0
walked,2737,1907,verb,2731,2731,10905602.0
clear,8763,4184,adjective.verb.adverb,5598.2727.427,2727,88447610.0
accept,2692,1861,verb.noun,2692.1,2692,43171429.0
ow,2903,1210,verb.noun.name,2687.146.40,2687,2376433.0
speaking,3565,2326,verb.noun.adjective.name,2683.842.33.2,2683,23813045.0
consider,2676,1965,verb,2672,2672,54062139.0
stole,2711,1705,verb.noun,2669.39,2669,2814273.0
blame,2998,2105,verb.noun.name,2666.334.1,2666,8170544.0
tells,2665,1981,verb.noun,2664.1,2664,15534490.0
steal,2720,1781,verb.noun,2654.62,2654,6257493.0
clean,6183,3455,adjective.verb.adverb.noun,3494.2644.32.5,2644,45381752.0
reach,2903,1993,verb.noun.name,2643.257.1,2643,35687918.0
share,3545,2346,verb.noun,2636.908,2636,119294241.0
passed,2631,1915,verb.adjective,2627.4,2627,33242084.0
fighting,3611,2056,verb.noun.adjective,2621.987.1,2621,20036994.0
sold,2655,1641,verb.adjective.noun,2617.25.4,2617,42979181.0
keeps,2681,2041,verb.adverb.noun,2612.64.6,2612,13624468.0
dying,3416,2084,verb.adjective,2607.807,2607,9123557.0
eating,3102,2105,verb.noun,2601.502,2601,21565444.0
losing,2722,2016,verb.adjective.noun,2598.102.22,2598,12607223.0
cry,3348,1900,verb.noun,2596.752,2596,11624610.0
decide,2571,1920,verb,2574,2574,20950675.0
hoping,2544,1965,verb,2546,2546,8825881.0
lives,7124,4028,noun.verb.name,4573.2538.1,2538,42750046.0
keeping,2608,2040,verb.noun.preposition,2536.46.28,2536,25280309.0
beg,2600,1643,verb.name,2530.58,2530,2616794.0
continue,2527,1755,verb,2528,2528,76659163.0
apologize,2518,1685,verb,2515,2515,2591938.0
laughing,2667,1515,verb.adjective.noun,2508.155.1,2508,5900004.0
dropped,2482,1814,verb.adjective,2480.1,2480,12265666.0
raise,2815,1872,verb.noun,2472.345,2472,21099943.0
pulled,2488,1832,verb.adjective,2472.16,2472,10724879.0
locked,2670,1735,verb.adjective.noun,2467.203.1,2467,10837051.0
breathe,2474,1424,verb,2465,2465,3933278.0
lead,4246,2517,verb.noun.name,2460.1783.2,2460,68325439.0
choose,2451,1625,verb,2449,2449,90010174.0
became,2435,1610,verb.noun,2436.1,2436,37332761.0
showed,2425,1827,verb,2426,2426,22170303.0
back,102467,8273,adverb.noun.verb.adjective.preposition.name,77642.21861.2424.354.72.2,2424,488024109.0
destroy,2406,1427,verb,2404,2404,9811516.0
helping,2588,1941,verb.noun.adjective,2399.186.1,2399,24319316.0
burn,2816,1641,verb.noun.name,2382.431.1,2382,13602754.0
helped,2388,1797,verb.adjective,2381.5,2381,21000656.0
checked,2382,1707,verb.adjective,2372.8,2372,15762226.0
closed,2758,1862,verb.adjective,2364.387,2364,41782645.0
build,2452,1542,verb.noun,2354.98,2354,77203075.0
dressed,2394,1708,verb.adjective,2350.38,2350,6178034.0
turns,2552,1898,verb.noun.name,2342.208.1,2342,17261850.0
acting,2675,1813,verb.adjective.noun,2324.190.160,2324,18407646.0
discuss,2329,1675,verb,2322,2322,43208309.0
hanging,2735,1920,verb.noun.adjective,2305.278.151,2305,10190519.0
starts,2335,1714,verb.noun,2304.31,2304,23163739.0
laugh,3206,1932,verb.noun,2281.923,2281,9822471.0
allowed,2286,1729,verb.noun.adjective,2279.5.5,2279,44526131.0
bringing,2282,1772,verb.noun,2279.1,2279,15970507.0
afford,2266,1650,verb,2264,2264,10348210.0
belong,2263,1576,verb,2260,2260,9233597.0
allow,2263,1660,verb.noun,2259.2,2259,67052567.0
upset,3800,2354,verb.adjective.noun,2256.1540.3,2256,5544484.0
broken,3634,2409,verb.adjective,2247.1382,2247,31399439.0
knowing,2307,1781,verb.adjective.noun,2246.52.3,2246,14410719.0
deserve,2230,1682,verb,2231,2231,6619274.0
notice,3022,2170,verb.noun,2224.799,2224,113691786.0
taught,2236,1540,verb.adjective.noun,2224.6.1,2224,16082512.0
lied,2234,1470,verb.unclassified,2214.18,2214,2215843.0
dig,2357,1253,verb.noun,2211.140,2211,7292787.0
sleeping,3027,2041,verb.adjective.noun,2182.423.418,2182,11840656.0
worried,4831,3061,adjective.verb.noun,2662.2168.1,2168,6610456.0
held,2165,1639,verb.adjective,2164.2,2164,76100888.0
paying,2207,1610,verb.adjective,2151.56,2151,19621495.0
meeting,6752,3307,noun.verb,4608.2138,2138,120814306.0
settle,2143,1526,verb.noun,2134.3,2134,6326394.0
noticed,2131,1666,verb,2131,2131,12773325.0
fill,2241,1698,verb.noun,2123.117,2123,35148024.0
order,7985,3825,noun.verb.conjunction,4795.2119.1059,2119,336631187.0
built,2099,1446,verb,2099,2099,61502894.0
cost,2801,1995,verb.noun.name,2098.692.3,2098,158887256.0
offer,3810,2371,verb.noun,2089.1719,2089,126228968.0
written,2247,1548,verb.adjective.noun,2086.160.1,2086,98056850.0
fucked,2291,865,verb.adjective.name,2084.179.23,2084,11254558.0
reading,3133,1988,verb.noun.name,2083.954.89,2083,95289449.0
threw,2082,1552,verb,2081,2081,4410853.0
hiding,2207,1567,verb.noun.adjective,2074.120.12,2074,4565153.0
ready,19778,6398,adjective.verb.adverb,17250.2056.453,2056,62667516.0
breaking,2155,1608,verb.noun.name,2047.104.2,2047,29841004.0
invited,2064,1459,verb.adjective,2045.20,2045,14757576.0
treat,2646,1835,verb.noun,2039.604,2039,19442315.0
roll,3227,1914,verb.noun.name,2030.1075.1,2030,30590349.0
suggest,2001,1485,verb.noun,2004.1,2004,36726336.0
pretend,2056,1565,verb.adjective,1994.60,1994,3251001.0
place,30736,7279,noun.verb.preposition.name,28698.1993.29.12,1993,220970235.0
fit,2937,2090,verb.adjective.noun,1982.879.75,1982,42342802.0
letting,1995,1628,verb.noun,1975.15,1975,8339922.0
calls,4097,2636,noun.verb,2124.1972,1972,43661633.0
cares,2023,1555,verb.noun,1969.55,1969,4757269.0
control,6662,3263,noun.verb.name,4682.1962.2,1962,215560453.0
spoke,1970,1505,verb.noun,1958.14,1958,11577917.0
arrived,1949,1419,verb.noun,1943.1,1943,15056872.0
smoke,3337,1883,verb.noun,1933.1401,1933,16567733.0
hurts,1907,1378,verb.noun,1904.2,1904,2956264.0
serve,1935,1361,verb.noun,1897.34,1897,36697856.0
last,36878,7731,number.verb.adverb.noun.name,33942.1890.969.32.14,1890,417601616.0
sees,1899,1467,verb.noun,1889.3,1889,10274243.0
report,5508,2621,noun.verb,3612.1887,1887,286237372.0
own,23419,6937,determiner.verb,21508.1882,1882,232011723.0
involved,3465,2164,verb.adjective,1882.1584,1882,59408103.0
remind,1883,1498,verb,1881,1881,5558174.0
singing,2281,1194,verb.noun,1871.405,1871,10349448.0
ordered,1885,1367,verb.adjective.noun,1868.13.2,1868,20046781.0
writing,2852,1636,verb.noun,1866.983,1866,83166717.0
drinking,2685,1753,verb.noun.adjective,1859.826.1,1859,18160233.0
expecting,1846,1464,verb,1844,1844,4908583.0
lets,918,610,verb.noun,1841.1,1841,15876825.0
thats,204,42,verb.noun.name,1836.968.95,1836,10034213.0
realized,1834,1396,verb.adjective.noun,1834.3.1,1834,11186108.0
following,2310,1667,verb.adjective.preposition.noun.adverb.name,1831.386.41.41.9.1,1831,220709925.0
agreed,1832,1432,verb.adjective,1825.8,1825,28717540.0
draw,2061,1354,verb.noun,1821.237,1821,22705371.0
turning,2061,1630,verb.noun.adjective,1816.210.35,1816,15907811.0
finding,1935,1543,verb.noun.adjective,1814.112.1,1814,37102510.0
slept,1810,1260,verb.noun,1806.1,1806,2370802.0
brings,1791,1484,verb.noun,1788.1,1788,17364336.0
believed,1788,1310,verb.noun,1786.1,1786,13851733.0
selling,1919,1273,verb.noun,1782.131,1782,44375770.0
leaves,2316,1719,verb.noun,1782.530,1782,22612463.0
bless,1788,1115,verb,1782,1782,5477461.0
pray,1847,1081,verb.adverb,1778.71,1778,8562732.0
introduce,1771,1335,verb,1772,1772,13104630.0
arrested,1781,1211,verb.adjective,1772.8,1772,9147670.0
sending,1790,1372,verb.noun,1768.24,1768,20622624.0
visit,2993,2091,verb.noun.name,1762.1224.1,1762,187062316.0
plan,7432,3528,noun.verb.name,5671.1758.3,1758,160746244.0
crying,2709,1664,verb.noun.adjective,1758.944.6,1758,4891725.0
rest,10861,5142,noun.verb,9099.1757,1757,53312008.0
falling,1837,1315,verb.adjective,1751.80,1751,12324340.0
shake,2021,1296,verb.noun,1744.270,1744,6839319.0
recognize,1750,1343,verb,1743,1743,14300000.0
followed,1739,1316,verb,1739,1739,31437587.0
signed,1839,1304,verb.adjective,1738.98,1738,38369963.0
lock,2885,1866,verb.noun.name,1737.971.174,1737,22253866.0
fool,4556,2370,noun.verb.adjective,2789.1728.23,1728,7567218.0
screw,1912,1340,verb.noun,1723.185,1723,8177263.0
ate,1722,1285,verb.noun,1719.1,1719,5929336.0
murdered,1967,1134,verb.adjective,1716.253,1716,2843529.0
opened,1726,1321,verb.adjective.noun,1714.6.3,1714,23076347.0
suck,1779,1172,verb.noun.name,1714.66.1,1714,22518606.0
wash,2077,1354,verb.noun.name,1714.358.2,1714,12612759.0
prepare,1711,1193,verb,1710,1710,21088422.0
feed,2162,1474,verb.noun,1708.453,1708,62663785.0
assume,1707,1306,verb.noun,1703.1,1703,22679395.0
slow,3877,2389,adjective.verb.adverb,1962.1695.214,1695,26870240.0
remain,1694,1205,verb,1692,1692,30630717.0
add,1686,1329,verb.noun,1681.1,1681,387231739.0
prefer,1679,1311,verb,1679,1679,16005656.0
screaming,1945,1201,verb.noun.adjective,1678.181.78,1678,3812764.0
prepared,1825,1390,verb.adjective,1676.151,1676,32502271.0
buried,1738,1095,verb.adjective,1669.65,1669,7228389.0
stayed,1668,1335,verb,1668,1668,10286077.0
forgotten,1771,1295,verb.adjective,1666.102,1666,14214206.0
began,1658,1095,verb,1655,1655,38269468.0
judge,4063,1621,noun.verb.name,2144.1654.260,1654,30905832.0
planning,1902,1474,verb.noun,1653.245,1653,103878661.0
picking,1658,1283,verb.noun,1636.20,1636,5990492.0
split,1954,1406,verb.adjective.noun,1635.166.154,1635,19998411.0
s,1057301,8377,letter.verb.name.noun,7052.1622.190.15,1622,565123981.0
understood,1639,1197,verb.adjective.noun,1619.7.1,1619,11962620.0
repeat,1684,1166,verb.noun,1615.64,1615,14024814.0
blew,1610,1224,verb,1611,1611,2473343.0
expected,1696,1346,verb.adjective,1606.90,1606,54346724.0
shooting,2871,1552,verb.noun.adjective,1594.1266.10,1594,14891626.0
waste,2716,1960,verb.noun.adjective,1586.1093.35,1586,41089558.0
planned,1624,1300,verb.adjective,1572.53,1572,21546767.0
covered,1612,1280,verb.adjective,1570.42,1570,37662109.0
kicked,1559,1166,verb.adjective,1558.2,1558,3510100.0
mentioned,1556,1254,verb,1555,1555,28566238.0
destroyed,1573,1084,verb.adjective,1554.18,1554,9026486.0
buying,1679,1262,verb.noun,1552.126,1552,53534781.0
heading,1707,1215,verb.noun,1552.153,1552,10604462.0
cross,2807,1700,verb.noun.name.adjective.preposition,1548.1069.129.42.15,1548,74230978.0
headed,1570,1191,verb.adjective,1543.26,1543,10058504.0
checking,1656,1323,verb.noun,1535.121,1535,23708784.0
survive,1537,1108,verb,1535,1535,8286260.0
doubt,3205,2165,verb.noun.adverb,1528.1092.584,1528,20311261.0
showing,1587,1295,verb.noun,1527.58,1527,47745287.0
shows,2117,1605,verb.noun,1523.597,1523,84804638.0
scare,1712,1261,verb.noun,1523.191,1523,2972708.0
screwed,1519,1124,verb.adjective,1516.2,1516,2270111.0
enter,1516,1060,verb,1513,1513,119394206.0
ended,1511,1214,verb,1510,1510,32588866.0
hired,1683,1144,verb.adjective,1499.183,1499,6526426.0
laid,1527,1155,verb.adjective,1497.28,1497,13359320.0
borrow,1495,1145,verb,1496,1496,4137645.0
grew,1493,1140,verb.noun,1492.1,1492,10698645.0
throwing,1488,1224,verb.noun,1485.2,1485,5200541.0
waited,1485,1186,verb.adjective.noun,1478.3.1,1478,3938627.0
exist,1477,1049,verb.noun,1477.1,1477,25349128.0
finds,1492,1226,verb.noun,1477.14,1477,16280898.0
touched,1505,1162,verb.adjective.noun,1477.24.4,1477,5080398.0
runs,1637,1303,verb.noun,1471.161,1471,25881512.0
name,32735,7031,noun.verb.name,31220.1469.2,1469,464532702.0
discovered,1467,1133,verb.adjective,1465.3,1465,16046554.0
freeze,1640,988,verb.noun.name,1465.157.10,1465,5526731.0
depends,1457,1225,verb,1457,1457,18969978.0
sat,1459,1109,verb.name,1452.6,1452,70639358.0
dancing,2774,1393,verb.noun.adjective,1451.1308.12,1451,14310606.0
kissed,1454,849,verb,1451,1451,2254272.0
flying,2579,1501,verb.adjective.noun,1450.765.364,1450,17948471.0
invite,1509,1111,verb.noun,1446.63,1446,11994795.0
riding,1632,1057,verb.noun.name,1443.120.68,1443,15211063.0
drove,1472,1101,verb.noun,1443.24,1443,5545848.0
dream,6798,2809,noun.verb.name,5353.1441.1,1441,33518573.0
deliver,1446,1075,verb,1439,1439,22807066.0
carrying,1451,1121,verb.noun,1435.16,1435,16328349.0
belongs,1423,1109,verb.noun,1421.1,1421,6811798.0
received,1436,1086,verb.adjective.noun,1419.14.1,1419,90037485.0
disappeared,1469,1009,verb.adjective,1416.51,1416,3791611.0
dealing,1440,1152,verb.noun,1407.32,1407,17303748.0
strike,2324,1240,verb.noun.name,1401.908.13,1401,18621050.0
burned,1448,1038,verb.adjective,1401.46,1401,4993504.0
escape,2258,1386,verb.noun,1400.858,1400,15631531.0
cook,2324,1369,verb.noun.name,1398.737.189,1398,24412080.0
hung,1436,990,verb.adjective.noun,1394.41.1,1394,8543618.0
hated,1439,1046,verb.adjective.noun,1391.49.1,1391,3173792.0
saving,1536,1250,verb.noun.preposition,1388.115.31,1388,21120835.0
pulling,1384,1146,verb.noun.adjective,1375.8.4,1375,5640701.0
hearing,2281,1600,verb.noun,1374.909,1374,38521552.0
fear,3523,1912,noun.verb.preposition.name,2110.1374.32.7,1374,28042145.0
filled,1386,1143,verb.adjective,1373.11,1373,23448324.0
failed,1467,1092,verb.adjective,1369.99,1369,30596963.0
fixed,1647,1204,verb.adjective,1365.282,1365,49215402.0
fought,1362,978,verb,1361,1361,5535215.0
watched,1353,1070,verb,1356,1356,10266154.0
based,1357,1020,verb,1353,1353,252405204.0
tied,1364,1054,verb.adjective,1349.11,1349,9593428.0
smile,2958,1775,noun.verb.name,1613.1346.1,1346,13893537.0
woke,1344,1053,verb,1344,1344,2630503.0
arrest,3037,1691,noun.verb.name,1701.1334.2,1334,7653819.0
copy,2666,1441,noun.verb,1335.1332,1332,79615682.0
beginning,3219,2242,noun.verb,1883.1331,1331,49148844.0
ruin,1455,1183,verb.noun,1331.123,1331,2879219.0
offered,1333,1049,verb.adjective,1325.9,1325,50347350.0
bear,2928,1500,noun.verb.name,1574.1322.26,1322,31981362.0
caused,1318,1038,verb,1316,1316,27036899.0
drag,1349,973,verb.noun.name,1314.31.2,1314,9150581.0
stood,1315,996,verb,1309,1309,11116275.0
hates,1313,988,verb.noun,1307.5,1307,2034161.0
pardon,3297,1788,noun.verb.name,1981.1300.1,1300,1963040.0
warn,1293,1025,verb,1292,1292,4160789.0
scared,6803,3316,adjective.verb,5511.1290,1290,5071401.0
create,1289,924,verb,1289,1289,137071122.0
raised,1312,1038,verb.adjective,1277.33,1277,24397948.0
spread,1596,1194,verb.noun,1274.323,1274,24520573.0
pack,2235,1592,verb.noun,1267.966,1267,52556205.0
respect,3644,2265,noun.verb.preposition,2350.1267.23,1267,48329678.0
celebrate,1268,990,verb,1265,1265,9010814.0
dies,1270,983,verb.noun,1265.8,1265,7532282.0
knocked,1261,982,verb,1262,1262,2576160.0
reached,1261,1017,verb,1261,1261,22485293.0
returned,1263,933,verb.adjective,1260.2,1260,34138333.0
dating,1689,1002,verb.noun,1257.431,1257,54274405.0
smells,1391,1089,verb.noun,1255.135,1255,2298156.0
stolen,1750,1072,verb.adjective,1247.501,1247,7341424.0
study,2501,1419,noun.verb,1253.1246,1246,152978354.0
avoid,1239,1043,verb,1237,1237,36508203.0
support,2587,1658,noun.verb.preposition,1335.1232.22,1232,373512569.0
becomes,1231,973,verb.noun,1229.1,1229,27462477.0
tie,2266,1477,verb.noun.name,1224.1034.1,1224,14830885.0
