Word,FREQcount,CDcount,FREQlow,Cdlow,SUBTLWF,Lg10WF,SUBTLCD,Lg10CD,Dom_PoS_SUBTLEX,Freq_dom_PoS_SUBTLEX,Percentage_dom_PoS,All_PoS_SUBTLEX,All_freqs_SUBTLEX,Noun_freq
denim,33,26,26,22,0.65,1.5315,0.31,1.4314,Noun,33.0,1.0,Noun,33,33
eyeglasses,34,24,31,22,0.67,1.5441,0.29,1.3979,Noun,33.0,1.0,Noun,33,33
fibre,33,23,32,23,0.65,1.5315,0.27,1.3802,Noun,33.0,1.0,Noun,33,33
follower,34,30,33,30,0.67,1.5441,0.36,1.4914,Noun,33.0,1.0,Noun,33,33
fowl,35,30,29,26,0.69,1.5563,0.36,1.4914,Noun,33.0,0.94,Noun.Name,33.2,33
hoe,47,28,46,27,0.92,1.6812,0.33,1.4624,Noun,33.0,0.7,Noun.Verb,33.14,33
hospice,34,21,27,19,0.67,1.5441,0.25,1.3424,Noun,33.0,1.0,Noun,33,33
ideology,33,32,33,32,0.65,1.5315,0.38,1.5185,Noun,33.0,1.0,Noun,33,33
inflammation,33,24,29,22,0.65,1.5315,0.29,1.3979,Noun,33.0,1.0,Noun,33,33
integration,33,19,30,18,0.65,1.5315,0.23,1.301,Noun,33.0,1.0,Noun,33,33
lashes,44,39,43,38,0.86,1.6532,0.46,1.6021,Noun,33.0,0.75,Noun.Verb,33.11,33
meringue,33,28,30,26,0.65,1.5315,0.33,1.4624,Noun,33.0,1.0,Noun,33,33
methodology,33,23,28,21,0.65,1.5315,0.27,1.3802,Noun,33.0,1.0,Noun,33,33
migration,33,29,29,25,0.65,1.5315,0.35,1.4771,Noun,33.0,1.0,Noun,33,33
milestone,36,34,33,31,0.71,1.5682,0.41,1.5441,Noun,33.0,0.94,Noun.Name,33.2,33
neglect,86,79,83,77,1.69,1.9395,0.94,1.9031,Verb,55.0,0.63,Verb.Noun,55.33,33
satire,33,22,31,22,0.65,1.5315,0.26,1.3617,Noun,33.0,1.0,Noun,33,33
shopper,33,30,32,30,0.65,1.5315,0.36,1.4914,Noun,33.0,1.0,Noun,33,33
skyline,34,31,25,24,0.67,1.5441,0.37,1.5051,Noun,33.0,0.97,Noun.Name,33.1,33
sow,98,80,84,75,1.92,1.9956,0.95,1.9085,Verb,63.0,0.64,Verb.Noun.Name,63.33.2,33
standoff,35,31,33,30,0.69,1.5563,0.37,1.5051,Noun,33.0,0.94,Noun.Name,33.2,33
tote,55,42,45,36,1.08,1.7482,0.5,1.6335,Noun,33.0,0.61,Noun.Verb,33.21,33
tourism,33,22,30,20,0.65,1.5315,0.26,1.3617,Noun,33.0,1.0,Noun,33,33
veto,46,20,24,14,0.9,1.6721,0.24,1.3222,Noun,33.0,0.72,Noun.Verb,33.13,33
athletics,32,20,24,16,0.63,1.5185,0.24,1.3222,Noun,32.0,1.0,Noun,32,32
candidacy,32,20,32,20,0.63,1.5185,0.24,1.3222,Noun,32.0,1.0,Noun,32,32
chalice,32,11,32,11,0.63,1.5185,0.13,1.0792,Noun,32.0,1.0,Noun,32,32
dealing,1440,1152,1415,1137,28.24,3.1587,13.73,3.0618,Verb,1407.0,0.98,Verb.Noun,1407.32,32
executor,32,28,31,28,0.63,1.5185,0.33,1.4624,Noun,32.0,1.0,Noun,32,32
expectancy,32,28,31,27,0.63,1.5185,0.33,1.4624,Noun,32.0,1.0,Noun,32,32
fixture,32,30,30,29,0.63,1.5185,0.36,1.4914,Noun,32.0,1.0,Noun,32,32
flint,222,37,29,18,4.35,2.3483,0.44,1.5798,Name,190.0,0.86,Name.Noun,190.32,32
galoshes,34,23,33,23,0.67,1.5441,0.27,1.3802,Noun,32.0,0.97,Noun.Verb,32.1,32
hierarchy,32,28,30,27,0.63,1.5185,0.33,1.4624,Noun,32.0,1.0,Noun,32,32
hurdle,37,33,34,30,0.73,1.5798,0.39,1.5315,Noun,32.0,0.86,Noun.Verb.Name,32.4.1,32
iris,270,51,32,22,5.29,2.433,0.61,1.716,Name,238.0,0.88,Name.Noun,238.32,32
last,36878,7731,33303,7591,723.1,4.5668,92.17,3.8883,Number,33942.0,0.92,Number.Verb.Adverb.Noun.Name,33942.1890.969.32.14,32
marmalade,52,42,40,32,1.02,1.7243,0.5,1.6335,Noun,32.0,0.62,Noun.Verb.Name,32.11.9,32
morsel,32,30,32,30,0.63,1.5185,0.36,1.4914,Noun,32.0,1.0,Noun,32,32
pinto,43,29,20,13,0.84,1.6435,0.35,1.4771,Noun,32.0,0.74,Noun.Name,32.11,32
porcupine,33,22,21,16,0.65,1.5315,0.26,1.3617,Noun,32.0,0.97,Noun.Verb,32.1,32
prevention,32,31,21,20,0.63,1.5185,0.37,1.5051,Noun,32.0,1.0,Noun,32,32
psychoanalyst,33,22,33,22,0.65,1.5315,0.26,1.3617,Noun,32.0,0.97,Noun.Verb,32.1,32
radish,31,26,26,23,0.61,1.5051,0.31,1.4314,Noun,32.0,1.0,Noun,32,32
ravioli,35,23,30,19,0.69,1.5563,0.27,1.3802,Noun,32.0,0.91,Noun.Verb.Name,32.2.1,32
seaside,33,25,31,24,0.65,1.5315,0.3,1.415,Noun,32.0,0.97,Noun.Name,32.1,32
stopwatch,37,22,31,20,0.73,1.5798,0.26,1.3617,Noun,32.0,0.86,Noun.Verb.Name,32.3.2,32
testimonial,32,26,32,26,0.63,1.5185,0.31,1.4314,Noun,32.0,1.0,Noun,32,32
boyhood,31,23,31,23,0.61,1.5051,0.27,1.3802,Noun,31.0,1.0,Noun,31,31
calculation,32,29,30,27,0.63,1.5185,0.35,1.4771,Noun,31.0,1.0,Noun,31,31
calibre,31,26,30,26,0.61,1.5051,0.31,1.4314,Noun,31.0,1.0,Noun,31,31
carp,39,22,23,15,0.76,1.6021,0.26,1.3617,Noun,31.0,0.79,Noun.Verb,31.8,31
chipmunk,42,29,27,26,0.82,1.6335,0.35,1.4771,Noun,31.0,0.74,Noun.Verb.Name,31.10.1,31
copyright,31,28,24,22,0.61,1.5051,0.33,1.4624,Noun,31.0,1.0,Noun,31,31
differential,44,38,39,35,0.86,1.6532,0.45,1.5911,Noun,31.0,0.7,Noun.Adjective,31.13,31
drag,1349,973,1246,922,26.45,3.1303,11.6,2.9886,Verb,1314.0,0.98,Verb.Noun.Name,1314.31.2,31
ecosystem,32,22,31,22,0.63,1.5185,0.26,1.3617,Noun,31.0,0.97,Noun.Name,31.1,31
grit,48,39,42,34,0.94,1.6902,0.46,1.6021,Noun,31.0,0.63,Noun.Verb,31.18,31
ideal,374,309,354,298,7.33,2.574,3.68,2.4914,Adjective,341.0,0.92,Adjective.Noun,341.31,31
kazoo,31,22,30,22,0.61,1.5051,0.26,1.3617,Noun,31.0,1.0,Noun,31,31
kilt,31,21,30,20,0.61,1.5051,0.25,1.3424,Noun,31.0,1.0,Noun,31,31
ladle,38,27,36,26,0.75,1.5911,0.32,1.4472,Noun,31.0,0.82,Noun.Verb,31.7,31
minion,47,20,21,15,0.92,1.6812,0.24,1.3222,Noun,31.0,0.66,Noun.Name,31.16,31
parka,31,22,31,22,0.61,1.5051,0.26,1.3617,Noun,31.0,1.0,Noun,31,31
pence,33,21,32,20,0.65,1.5315,0.25,1.3424,Noun,31.0,1.0,Noun,31,31
perch,50,37,38,31,0.98,1.7076,0.44,1.5798,Noun,31.0,0.61,Noun.Verb.Name,31.19.1,31
pita,57,10,11,7,1.12,1.7634,0.12,1.0414,Noun,31.0,0.54,Noun.Name,31.26,31
rosemary,252,83,27,27,4.94,2.4031,0.99,1.9243,Name,220.0,0.88,Name.Noun,220.31,31
siding,68,57,65,55,1.33,1.8388,0.68,1.7634,Verb,37.0,0.54,Verb.Noun,37.31,31
statistic,31,28,30,27,0.61,1.5051,0.33,1.4624,Noun,31.0,1.0,Noun,31,31
synergy,31,11,26,10,0.61,1.5051,0.13,1.0792,Noun,31.0,1.0,Noun,31,31
tabernacle,36,18,26,11,0.71,1.5682,0.21,1.2788,Noun,31.0,0.86,Noun.Name,31.5,31
trinket,36,27,35,26,0.71,1.5682,0.32,1.4472,Noun,31.0,0.86,Noun.Verb,31.5,31
venison,31,28,29,26,0.61,1.5051,0.33,1.4624,Noun,31.0,1.0,Noun,31,31
whirlpool,31,27,28,25,0.61,1.5051,0.32,1.4472,Noun,31.0,1.0,Noun,31,31
airship,30,13,30,13,0.59,1.4914,0.15,1.1461,Noun,30.0,1.0,Noun,30,30
availability,30,27,25,25,0.59,1.4914,0.32,1.4472,Noun,30.0,1.0,Noun,30,30
brood,55,51,52,51,1.08,1.7482,0.61,1.716,Noun,30.0,0.55,Noun.Verb,30.25,30
cascade,32,17,13,12,0.63,1.5185,0.2,1.2553,Noun,30.0,0.94,Noun.Verb.Name,30.1.1,30
chauvinist,30,23,28,21,0.59,1.4914,0.27,1.3802,Noun,30.0,1.0,Noun,30,30
commuter,30,28,30,28,0.59,1.4914,0.33,1.4624,Noun,30.0,1.0,Noun,30,30
corduroy,34,29,29,25,0.67,1.5441,0.35,1.4771,Noun,30.0,0.88,Noun.Name,30.4,30
digit,30,27,29,26,0.59,1.4914,0.32,1.4472,Noun,30.0,1.0,Noun,30,30
doe,221,127,26,21,4.33,2.3464,1.51,2.1072,Name,191.0,0.86,Name.Noun,191.30,30
experimentation,30,28,28,26,0.59,1.4914,0.33,1.4624,Noun,30.0,1.0,Noun,30,30
gasket,34,32,31,30,0.67,1.5441,0.38,1.5185,Noun,30.0,0.91,Noun.Verb.Name,30.2.1,30
gingerbread,33,23,27,19,0.65,1.5315,0.27,1.3802,Noun,30.0,0.91,Noun.Name,30.3,30
impediment,30,26,30,26,0.59,1.4914,0.31,1.4314,Noun,30.0,1.0,Noun,30,30
margarine,32,19,27,17,0.63,1.5185,0.23,1.301,Noun,30.0,0.94,Noun.Name,30.2,30
originality,30,28,27,26,0.59,1.4914,0.33,1.4624,Noun,30.0,1.0,Noun,30,30
participant,30,24,29,23,0.59,1.4914,0.29,1.3979,Noun,30.0,1.0,Noun,30,30
planter,32,22,30,21,0.63,1.5185,0.26,1.3617,Noun,30.0,0.97,Noun.Name,30.1,30
prelude,30,21,27,19,0.59,1.4914,0.25,1.3424,Noun,30.0,1.0,Noun,30,30
severity,30,30,30,30,0.59,1.4914,0.36,1.4914,Noun,30.0,1.0,Noun,30,30
sidecar,30,22,27,20,0.59,1.4914,0.26,1.3617,Noun,30.0,1.0,Noun,30,30
stepdaughter,30,24,28,23,0.59,1.4914,0.29,1.3979,Noun,30.0,1.0,Noun,30,30
thunderstorm,32,30,32,30,0.63,1.5185,0.36,1.4914,Noun,30.0,0.94,Noun.Verb,30.2,30
turnover,30,25,25,20,0.59,1.4914,0.3,1.415,Noun,30.0,1.0,Noun,30,30
validity,30,27,30,27,0.59,1.4914,0.32,1.4472,Noun,30.0,1.0,Noun,30,30
visor,30,24,27,23,0.59,1.4914,0.29,1.3979,Noun,30.0,1.0,Noun,30,30
wastebasket,32,26,31,25,0.63,1.5185,0.31,1.4314,Noun,30.0,0.97,Noun.Verb,30.1,30
affinity,29,27,29,27,0.57,1.4771,0.32,1.4472,Noun,29.0,1.0,Noun,29,29
assist,400,344,378,327,7.84,2.6031,4.1,2.5378,Verb,369.0,0.93,Verb.Noun,369.29,29
brief,732,598,693,580,14.35,2.8651,7.13,2.7774,Adjective,559.0,0.77,Adjective.Verb.Noun.Adverb,559.135.29.7,29
caboose,30,25,30,25,0.59,1.4914,0.3,1.415,Noun,29.0,0.97,Noun.Verb,29.1,29
canon,50,29,29,17,0.98,1.7076,0.35,1.4771,Noun,29.0,0.58,Noun.Name,29.21,29
ceramics,29,22,21,15,0.57,1.4771,0.26,1.3617,Noun,29.0,1.0,Noun,29,29
clarification,30,28,29,27,0.59,1.4914,0.33,1.4624,Noun,29.0,1.0,Noun,29,29
consignment,29,21,28,21,0.57,1.4771,0.25,1.3424,Noun,29.0,1.0,Noun,29,29
consulting,146,125,135,117,2.86,2.1673,1.49,2.1004,Verb,87.0,0.6,Verb.Adjective.Noun,87.30.29,29
decadence,29,24,28,23,0.57,1.4771,0.29,1.3979,Noun,29.0,1.0,Noun,29,29
decryption,29,22,29,22,0.57,1.4771,0.26,1.3617,Noun,29.0,1.0,Noun,29,29
gymnast,30,22,30,22,0.59,1.4914,0.26,1.3617,Noun,29.0,0.97,Noun.Verb,29.1,29
hostel,29,21,29,21,0.57,1.4771,0.25,1.3424,Noun,29.0,1.0,Noun,29,29
motorboat,29,19,26,18,0.57,1.4771,0.23,1.301,Noun,29.0,1.0,Noun,29,29
motorcar,29,12,26,12,0.57,1.4771,0.14,1.1139,Noun,29.0,1.0,Noun,29,29
nudge,57,45,56,45,1.12,1.7634,0.54,1.6628,Noun,29.0,0.51,Noun.Verb,29.28,29
pentagon,298,155,12,8,5.84,2.4757,1.85,2.1931,Name,269.0,0.9,Name.Noun,269.29,29
piety,29,23,23,21,0.57,1.4771,0.27,1.3802,Noun,29.0,1.0,Noun,29,29
productivity,29,29,28,28,0.57,1.4771,0.35,1.4771,Noun,29.0,1.0,Noun,29,29
socialism,29,25,21,20,0.57,1.4771,0.3,1.415,Noun,29.0,1.0,Noun,29,29
sovereignty,29,19,22,18,0.57,1.4771,0.23,1.301,Noun,29.0,1.0,Noun,29,29
spandex,37,29,29,22,0.73,1.5798,0.35,1.4771,Noun,29.0,0.78,Noun.Verb.Name,29.5.3,29
stalk,86,79,81,75,1.69,1.9395,0.94,1.9031,Verb,57.0,0.66,Verb.Noun,57.29,29
suburb,30,29,29,28,0.59,1.4914,0.35,1.4771,Noun,29.0,0.97,Noun.Name,29.1,29
tapioca,31,23,25,19,0.61,1.5051,0.27,1.3802,Noun,29.0,0.94,Noun.Name,29.2,29
taxpayer,29,28,27,27,0.57,1.4771,0.33,1.4624,Noun,29.0,1.0,Noun,29,29
teletype,33,25,20,15,0.65,1.5315,0.3,1.415,Noun,29.0,0.88,Noun.Verb,29.4,29
tutu,35,34,29,28,0.69,1.5563,0.41,1.5441,Noun,29.0,0.83,Noun.Name,29.6,29
twine,29,21,27,21,0.57,1.4771,0.25,1.3424,Noun,29.0,1.0,Noun,29,29
accelerant,28,13,25,13,0.55,1.4624,0.15,1.1461,Noun,28.0,1.0,Noun,28,28
anarchist,29,21,24,19,0.57,1.4771,0.25,1.3424,Noun,28.0,1.0,Noun,28,28
antennae,28,22,28,22,0.55,1.4624,0.26,1.3617,Noun,28.0,1.0,Noun,28,28
booklet,28,25,28,25,0.55,1.4624,0.3,1.415,Noun,28.0,1.0,Noun,28,28
clasp,52,37,47,33,1.02,1.7243,0.44,1.5798,Noun,28.0,0.54,Noun.Verb,28.24,28
cloves,29,22,26,21,0.57,1.4771,0.26,1.3617,Noun,28.0,1.0,Noun,28,28
denominator,28,22,27,22,0.55,1.4624,0.26,1.3617,Noun,28.0,1.0,Noun,28,28
erosion,28,24,28,24,0.55,1.4624,0.29,1.3979,Noun,28.0,1.0,Noun,28,28
exclamation,28,25,21,19,0.55,1.4624,0.3,1.415,Noun,28.0,1.0,Noun,28,28
footwear,40,28,26,25,0.78,1.6128,0.33,1.4624,Noun,28.0,0.7,Noun.Name,28.12,28
granola,30,24,24,21,0.59,1.4914,0.29,1.3979,Noun,28.0,0.93,Noun.Name,28.2,28
handball,28,20,25,17,0.55,1.4624,0.24,1.3222,Noun,28.0,1.0,Noun,28,28
hippopotamus,28,18,24,16,0.55,1.4624,0.21,1.2788,Noun,28.0,1.0,Noun,28,28
hydraulics,28,24,23,21,0.55,1.4624,0.29,1.3979,Noun,28.0,1.0,Noun,28,28
invader,28,14,28,14,0.55,1.4624,0.17,1.1761,Noun,28.0,1.0,Noun,28,28
kebab,31,21,29,19,0.61,1.5051,0.25,1.3424,Noun,28.0,0.93,Noun.Name,28.2,28
leeway,28,26,28,26,0.55,1.4624,0.31,1.4314,Noun,28.0,1.0,Noun,28,28
licorice,44,35,30,27,0.86,1.6532,0.42,1.5563,Noun,28.0,0.64,Noun.Verb.Name,28.12.4,28
lout,28,25,26,24,0.55,1.4624,0.3,1.415,Noun,28.0,1.0,Noun,28,28
midwife,29,23,25,21,0.57,1.4771,0.27,1.3802,Noun,28.0,0.97,Noun.Name,28.1,28
minibus,28,7,28,7,0.55,1.4624,0.08,0.9031,Noun,28.0,1.0,Noun,28,28
multimedia,28,14,24,12,0.55,1.4624,0.17,1.1761,Noun,28.0,1.0,Noun,28,28
nightlife,28,25,28,25,0.55,1.4624,0.3,1.415,Noun,28.0,1.0,Noun,28,28
pard,53,14,19,12,1.04,1.7324,0.17,1.1761,Noun,28.0,0.53,Noun.Name,28.25,28
propane,28,25,17,15,0.55,1.4624,0.3,1.415,Noun,28.0,1.0,Noun,28,28
scaffold,28,24,26,22,0.55,1.4624,0.29,1.3979,Noun,28.0,1.0,Noun,28,28
sleet,33,30,29,28,0.65,1.5315,0.36,1.4914,Noun,28.0,0.88,Noun.Name.Verb,28.3.1,28
sustenance,29,26,27,24,0.57,1.4771,0.31,1.4314,Noun,28.0,1.0,Noun,28,28
sweatshop,28,26,27,25,0.55,1.4624,0.31,1.4314,Noun,28.0,1.0,Noun,28,28
sycamore,48,22,7,6,0.94,1.6902,0.26,1.3617,Noun,28.0,0.58,Noun.Name,28.20,28
tunic,28,12,28,12,0.55,1.4624,0.14,1.1139,Noun,28.0,1.0,Noun,28,28
adrenalin,28,23,22,18,0.55,1.4624,0.27,1.3802,Noun,27.0,0.96,Noun.Name,27.1,27
algorithm,27,20,23,19,0.53,1.4472,0.24,1.3222,Noun,27.0,1.0,Noun,27,27
allegation,27,23,27,23,0.53,1.4472,0.27,1.3802,Noun,27.0,1.0,Noun,27,27
brassiere,27,24,27,24,0.53,1.4472,0.29,1.3979,Noun,27.0,0.96,Noun.Adjective,27.1,27
compost,28,20,23,18,0.55,1.4624,0.24,1.3222,Noun,27.0,0.96,Noun.Verb,27.1,27
drawbridge,27,22,27,22,0.53,1.4472,0.26,1.3617,Noun,27.0,1.0,Noun,27,27
effectiveness,27,23,26,22,0.53,1.4472,0.27,1.3802,Noun,27.0,1.0,Noun,27,27
linguist,27,21,27,21,0.53,1.4472,0.25,1.3424,Noun,27.0,1.0,Noun,27,27
measurement,27,24,27,24,0.53,1.4472,0.29,1.3979,Noun,27.0,1.0,Noun,27,27
noir,41,24,20,13,0.8,1.6232,0.29,1.3979,Noun,27.0,0.66,Noun.Name,27.14,27
noun,27,24,20,19,0.53,1.4472,0.29,1.3979,Noun,27.0,1.0,Noun,27,27
original,1440,1048,1382,1013,28.24,3.1587,12.49,3.0208,Adjective,1411.0,0.98,Adjective.Noun,1411.27,27
pendulum,27,17,22,14,0.53,1.4472,0.2,1.2553,Noun,27.0,1.0,Noun,27,27
precedence,27,26,27,26,0.53,1.4472,0.31,1.4314,Noun,27.0,1.0,Noun,27,27
quartz,27,24,22,20,0.53,1.4472,0.29,1.3979,Noun,27.0,1.0,Noun,27,27
shareholder,27,23,27,23,0.53,1.4472,0.27,1.3802,Noun,27.0,1.0,Noun,27,27
stepson,27,20,27,20,0.53,1.4472,0.24,1.3222,Noun,27.0,1.0,Noun,27,27
sunflower,34,24,24,16,0.67,1.5441,0.29,1.3979,Noun,27.0,0.79,Noun.Verb.Name,27.6.1,27
abnormality,26,20,26,20,0.51,1.4314,0.24,1.3222,Noun,26.0,1.0,Noun,26,26
acknowledgment,26,26,26,26,0.51,1.4314,0.31,1.4314,Noun,26.0,1.0,Noun,26,26
affect,568,482,566,481,11.14,2.7551,5.75,2.6839,Verb,543.0,0.95,Verb.Noun,543.26,26
anagram,26,20,25,20,0.51,1.4314,0.24,1.3222,Noun,26.0,1.0,Noun,26,26
anesthesiologist,27,24,24,21,0.53,1.4472,0.29,1.3979,Noun,26.0,0.96,Noun.Name,26.1,26
archer,278,55,25,15,5.45,2.4456,0.66,1.7482,Name,250.0,0.91,Name.Noun,250.26,26
bondsman,26,14,26,14,0.51,1.4314,0.17,1.1761,Noun,26.0,1.0,Noun,26,26
borrowing,147,133,133,124,2.88,2.1703,1.59,2.1271,Verb,121.0,0.82,Verb.Noun,121.26,26
boycott,49,32,44,30,0.96,1.699,0.38,1.5185,Noun,26.0,0.53,Noun.Verb,26.23,26
cardigan,29,24,25,21,0.57,1.4771,0.29,1.3979,Noun,26.0,0.87,Noun.Name,26.4,26
chalet,26,17,22,14,0.51,1.4314,0.2,1.2553,Noun,26.0,1.0,Noun,26,26
cloister,26,16,19,14,0.51,1.4314,0.19,1.2304,Noun,26.0,1.0,Noun,26,26
clove,26,19,18,15,0.51,1.4314,0.23,1.301,Noun,26.0,1.0,Noun,26,26
dependency,26,22,24,22,0.51,1.4314,0.26,1.3617,Noun,26.0,1.0,Noun,26,26
disdain,27,24,23,23,0.53,1.4472,0.29,1.3979,Noun,26.0,0.96,Noun.Name,26.1,26
dynamo,26,25,26,25,0.51,1.4314,0.3,1.415,Noun,26.0,1.0,Noun,26,26
gray,1077,539,581,439,21.12,3.0326,6.43,2.7324,Adjective,593.0,0.58,Adjective.Name.Noun,593.402.26,26
halibut,26,17,23,16,0.51,1.4314,0.2,1.2553,Noun,26.0,1.0,Noun,26,26
hurt,12564,5123,12407,5102,246.35,4.0992,61.08,3.7096,Verb,10702.0,0.85,Verb.Adjective.Noun,10702.1829.26,26
kayak,26,11,16,8,0.51,1.4314,0.13,1.0792,Noun,26.0,1.0,Noun,26,26
legitimacy,26,23,25,22,0.51,1.4314,0.27,1.3802,Noun,26.0,1.0,Noun,26,26
limestone,27,21,25,19,0.53,1.4472,0.25,1.3424,Noun,26.0,0.96,Noun.Name,26.1,26
misfit,30,28,27,25,0.59,1.4914,0.33,1.4624,Noun,26.0,0.84,Noun.Verb,26.5,26
mozzarella,28,23,23,19,0.55,1.4624,0.27,1.3802,Noun,26.0,0.96,Noun.Name,26.1,26
ovary,26,13,26,13,0.51,1.4314,0.15,1.1461,Noun,26.0,1.0,Noun,26,26
porthole,28,21,26,19,0.55,1.4624,0.25,1.3424,Noun,26.0,0.93,Noun.Name,26.2,26
restriction,26,21,25,20,0.51,1.4314,0.25,1.3424,Noun,26.0,1.0,Noun,26,26
speedboat,27,19,25,18,0.53,1.4472,0.23,1.301,Noun,26.0,0.96,Noun.Name,26.1,26
stimulus,26,22,26,22,0.51,1.4314,0.26,1.3617,Noun,26.0,1.0,Noun,26,26
tepee,27,15,23,14,0.53,1.4472,0.18,1.2041,Noun,26.0,1.0,Noun,26,26
thickness,26,25,26,25,0.51,1.4314,0.3,1.415,Noun,26.0,1.0,Noun,26,26
tinkle,47,35,44,33,0.92,1.6812,0.42,1.5563,Noun,26.0,0.57,Noun.Verb,26.20,26
toot,80,47,50,40,1.57,1.9085,0.56,1.6812,Verb,38.0,0.48,Verb.Noun.Name,38.26.16,26
tsunami,27,23,16,16,0.53,1.4472,0.27,1.3802,Noun,26.0,0.96,Noun.Name,26.1,26
ukulele,29,22,26,20,0.57,1.4771,0.26,1.3617,Noun,26.0,0.9,Noun.Name,26.3,26
usage,26,26,26,26,0.51,1.4314,0.31,1.4314,Noun,26.0,1.0,Noun,26,26
viola,151,36,25,17,2.96,2.1818,0.43,1.5682,Name,125.0,0.83,Name.Noun,125.26,26
zephyr,50,9,2,1,0.98,1.7076,0.11,1.0,Noun,26.0,0.54,Noun.Name.Verb,26.16.6,26
adjective,25,21,23,20,0.49,1.415,0.25,1.3424,Noun,25.0,1.0,Noun,25,25
alfalfa,33,28,23,18,0.65,1.5315,0.33,1.4624,Noun,25.0,0.76,Noun.Name,25.8,25
authorisation,28,20,21,18,0.55,1.4624,0.24,1.3222,Noun,25.0,0.89,Noun.Name,25.3,25
bandwidth,25,24,25,24,0.49,1.415,0.29,1.3979,Noun,25.0,1.0,Noun,25,25
bathhouse,26,20,25,19,0.51,1.4314,0.24,1.3222,Noun,25.0,0.96,Noun.Name,25.1,25
carol,1465,346,16,12,28.73,3.1661,4.12,2.5403,Name,1426.0,0.98,Name.Noun.Verb,1426.25.8,25
citrus,26,20,16,15,0.51,1.4314,0.24,1.3222,Noun,25.0,0.96,Noun.Name,25.1,25
conservation,32,32,29,29,0.63,1.5185,0.38,1.5185,Noun,25.0,0.78,Noun.Adjective,25.7,25
counterpart,25,25,25,25,0.49,1.415,0.3,1.415,Noun,25.0,1.0,Noun,25,25
emission,25,20,23,19,0.49,1.415,0.24,1.3222,Noun,25.0,1.0,Noun,25,25
gavel,39,29,32,27,0.76,1.6021,0.35,1.4771,Noun,25.0,0.64,Noun.Verb.Name,25.9.5,25
glen,366,105,21,13,7.18,2.5647,1.25,2.0253,Name,339.0,0.93,Name.Noun,339.25,25
goodie,25,23,18,17,0.49,1.415,0.27,1.3802,Noun,25.0,1.0,Noun,25,25
horseradish,25,19,18,14,0.49,1.415,0.23,1.301,Noun,25.0,1.0,Noun,25,25
hovercraft,26,13,23,11,0.51,1.4314,0.15,1.1461,Noun,25.0,1.0,Noun,25,25
impropriety,25,19,25,19,0.49,1.415,0.23,1.301,Noun,25.0,1.0,Noun,25,25
impudence,26,22,24,21,0.51,1.4314,0.26,1.3617,Noun,25.0,0.96,Noun.Name,25.1,25
ironclad,26,17,22,15,0.51,1.4314,0.2,1.2553,Noun,25.0,0.96,Noun.Name,25.1,25
linguistics,25,14,18,10,0.49,1.415,0.17,1.1761,Noun,25.0,1.0,Noun,25,25
nibble,77,69,73,67,1.51,1.8921,0.82,1.8451,Verb,52.0,0.68,Verb.Noun,52.25,25
node,25,20,25,20,0.49,1.415,0.24,1.3222,Noun,25.0,1.0,Noun,25,25
orangutan,29,19,25,17,0.57,1.4771,0.23,1.301,Noun,25.0,0.86,Noun.Adjective.Name,25.3.1,25
plough,54,37,50,35,1.06,1.7404,0.44,1.5798,Verb,29.0,0.54,Verb.Noun,29.25,25
sensibility,25,23,23,21,0.49,1.415,0.27,1.3802,Noun,25.0,1.0,Noun,25,25
sheath,25,23,23,21,0.49,1.415,0.27,1.3802,Noun,25.0,1.0,Noun,25,25
smock,25,22,25,22,0.49,1.415,0.26,1.3617,Noun,25.0,1.0,Noun,25,25
suppression,25,21,24,20,0.49,1.415,0.25,1.3424,Noun,25.0,1.0,Noun,25,25
surround,156,132,120,104,3.06,2.1959,1.57,2.1239,Verb,129.0,0.83,Verb.Noun.Name,129.25.1,25
tadpole,30,14,24,12,0.59,1.4914,0.17,1.1761,Noun,25.0,0.89,Noun.Name,25.3,25
thaw,81,59,70,54,1.59,1.9138,0.7,1.7782,Verb,56.0,0.69,Verb.Noun,56.25,25
township,25,23,22,21,0.49,1.415,0.27,1.3802,Noun,25.0,1.0,Noun,25,25
wrecker,26,25,25,24,0.51,1.4314,0.3,1.415,Noun,25.0,1.0,Noun,25,25
accountability,24,17,20,17,0.47,1.3979,0.2,1.2553,Noun,24.0,1.0,Noun,24,24
advent,24,18,16,16,0.47,1.3979,0.21,1.2788,Noun,24.0,1.0,Noun,24,24
alcove,24,12,16,11,0.47,1.3979,0.14,1.1139,Noun,24.0,1.0,Noun,24,24
armament,25,22,22,20,0.49,1.415,0.26,1.3617,Noun,24.0,0.96,Noun.Name,24.1,24
backdrop,24,22,24,22,0.47,1.3979,0.26,1.3617,Noun,24.0,1.0,Noun,24,24
boatload,24,23,23,22,0.47,1.3979,0.27,1.3802,Noun,24.0,1.0,Noun,24,24
bracket,32,19,22,18,0.63,1.5185,0.23,1.301,Noun,24.0,0.75,Noun.Name.Verb,24.6.2,24
chuck,1096,363,106,91,21.49,3.0402,4.33,2.5611,Verb,547.0,0.5,Verb.Name.Noun,547.523.24,24
cirrhosis,26,21,19,14,0.51,1.4314,0.25,1.3424,Noun,24.0,0.92,Noun.Name,24.2,24
cyclone,24,18,18,15,0.47,1.3979,0.21,1.2788,Noun,24.0,1.0,Noun,24,24
